PID,Type,Module Name,Base Address,Size,Endaddress,Timestamp
14904.1,Infected,C:\Windows\System32\cfgmgr32.dll                                                                                             , 0x7ffb251a0000 , 0x4e000   , 0x7ffb251ee000 , 0x0b33d799
14904.1,Infected,C:\Windows\System32\Windows.FileExplorer.Common.dll                                                                          , 0x7ffb120c0000 , 0xae000   , 0x7ffb1216e000 , 0x6210669c
14904.1,Infected,C:\Windows\System32\NetworkExplorer.dll                                                                                      , 0x7ffb08db0000 , 0x1a000   , 0x7ffb08dca000 , 0x2abfceda
14904.1,Infected,C:\Windows\System32\ntshrui.dll                                                                                              , 0x7ffb06960000 , 0x99000   , 0x7ffb069f9000 , 0x4bd21b34
14904.1,Infected,C:\Windows\System32\cscapi.dll                                                                                               , 0x7ffb16f80000 , 0x12000   , 0x7ffb16f92000 , 0x4f690014
14904.1,Infected,C:\Windows\System32\netapi32.dll                                                                                             , 0x7ffb1adf0000 , 0x19000   , 0x7ffb1ae09000 , 0x1857ef84
14904.1,Infected,C:\Windows\System32\davhlpr.dll                                                                                              , 0x7ffafbb90000 , 0xd000    , 0x7ffafbb9d000 , 0x41bbdc6c
14904.1,Infected,C:\Windows\System32\ntmarta.dll                                                                                              , 0x7ffb24630000 , 0x34000   , 0x7ffb24664000 , 0xf264e279
14904.1,Infected,C:\Windows\System32\TaskFlowDataEngine.dll                                                                                   , 0x7ffac7c60000 , 0x1b5000  , 0x7ffac7e15000 , 0xea83908e
14904.1,Infected,C:\Windows\System32\winspool.drv                                                                                             , 0x7ffb099c0000 , 0xa8000   , 0x7ffb09a68000 , 0xa5b1a085
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\POWERPNT.EXE                                                                  , 0x7ff6d54a0000 , 0x1cc000  , 0x7ff6d566c000 , 0x66639987
15180.1,Infected,C:\Windows\System32\ntdll.dll                                                                                                 , 0x7ffb282b0000 , 0x217000  , 0x7ffb284c7000 , 0x67ca8829
15180.1,Infected,C:\Windows\System32\kernel32.dll                                                                                              , 0x7ffb27440000 , 0xc4000   , 0x7ffb27504000 , 0x36466623
15180.1,Infected,C:\Windows\System32\KERNELBASE.dll                                                                                            , 0x7ffb25ac0000 , 0x3ac000  , 0x7ffb25e6c000 , 0x44653e19
15180.1,Infected,C:\Windows\System32\apphelp.dll                                                                                               , 0x7ffb22620000 , 0x97000   , 0x7ffb226b7000 , 0x9ab8c2c2
15180.1,Infected,C:\Windows\System32\advapi32.dll                                                                                              , 0x7ffb27560000 , 0xb2000   , 0x7ffb27612000 , 0xdac79f47
15180.1,Infected,C:\Windows\System32\msvcrt.dll                                                                                                , 0x7ffb28140000 , 0xa7000   , 0x7ffb281e7000 , 0x657b2709
15180.1,Infected,C:\Windows\System32\sechost.dll                                                                                               , 0x7ffb26eb0000 , 0xaa000   , 0x7ffb26f5a000 , 0x47af1f27
15180.1,Infected,C:\Windows\System32\bcrypt.dll                                                                                                , 0x7ffb25e70000 , 0x28000   , 0x7ffb25e98000 , 0x5a31de46
15180.1,Infected,C:\Windows\System32\rpcrt4.dll                                                                                                , 0x7ffb27620000 , 0x115000  , 0x7ffb27735000 , 0x1caf5f33
15180.1,Infected,C:\Windows\System32\ucrtbase.dll                                                                                              , 0x7ffb25830000 , 0x111000  , 0x7ffb25941000 , 0x10c46e71
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\AppVIsvSubsystems64.dll                                                       , 0x7ffb0d5c0000 , 0x16c000  , 0x7ffb0d72c000 , 0x665fe11c
15180.1,Infected,C:\Windows\System32\ole32.dll                                                                                                 , 0x7ffb26fc0000 , 0x1a5000  , 0x7ffb27165000 , 0x99614267
15180.1,Infected,C:\Windows\System32\msvcp_win.dll                                                                                             , 0x7ffb25790000 , 0x9a000   , 0x7ffb2582a000 , 0x8e0806c9
15180.1,Infected,C:\Windows\System32\gdi32.dll                                                                                                 , 0x7ffb27260000 , 0x29000   , 0x7ffb27289000 , 0x533dc7aa
15180.1,Infected,C:\Windows\System32\win32u.dll                                                                                                , 0x7ffb25ea0000 , 0x26000   , 0x7ffb25ec6000 , 0x331718eb
15180.1,Infected,C:\Windows\System32\gdi32full.dll                                                                                             , 0x7ffb25ed0000 , 0x119000  , 0x7ffb25fe9000 , 0x05ca1d5d
15180.1,Infected,C:\Windows\System32\user32.dll                                                                                                , 0x7ffb27910000 , 0x1ae000  , 0x7ffb27abe000 , 0x3b26444f
15180.1,Infected,C:\Windows\System32\combase.dll                                                                                               , 0x7ffb27cb0000 , 0x388000  , 0x7ffb28038000 , 0xeadd58d3
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\VCRUNTIME140_1.dll                                                            , 0x7ffb21e40000 , 0xc000    , 0x7ffb21e4c000 , 0xfd3df5bb
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\VCRUNTIME140.dll                                                              , 0x7ffb1f170000 , 0x1d000   , 0x7ffb1f18d000 , 0xe2e02087
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\msvcp140.dll                                                                  , 0x7ffb0e5a0000 , 0x8d000   , 0x7ffb0e62d000 , 0x3031db4d
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\C2R64.dll                                                                     , 0x7ffb0b480000 , 0x29c000  , 0x7ffb0b71c000 , 0x6652a5fc
15180.1,Infected,C:\Windows\System32\imm32.dll                                                                                                 , 0x7ffb26ce0000 , 0x31000   , 0x7ffb26d11000 , 0x25b6f46e
15180.1,Infected,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.22621.3527_none_b43b7f4b638cc64f\comctl32.dll , 0x7ffb031a0000 , 0xb3000   , 0x7ffb03253000 , 0xe616fc90
15180.1,Infected,C:\Windows\System32\oleaut32.dll                                                                                              , 0x7ffb27ac0000 , 0xd7000   , 0x7ffb27b97000 , 0xb0695f14
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\PPCORE.DLL                                                                    , 0x7ffab69c0000 , 0x1ff3000 , 0x7ffab89b3000 , 0x6663992c
15180.1,Infected,C:\Windows\System32\SHCore.dll                                                                                                , 0x7ffb28040000 , 0xf4000   , 0x7ffb28134000 , 0xfea019d5
15180.1,Infected,C:\Program Files\Common Files\Microsoft Shared\Office16\mso20win32client.dll                                                  , 0x7ffac1740000 , 0x95d000  , 0x7ffac209d000 , 0x663155ee
15180.1,Infected,C:\Windows\System32\cryptui.dll                                                                                               , 0x7ffad8d30000 , 0x5a000   , 0x7ffad8d8a000 , 0x8ba539d7
15180.1,Infected,C:\Windows\System32\crypt32.dll                                                                                               , 0x7ffb25950000 , 0x167000  , 0x7ffb25ab7000 , 0x469e9a6d
15180.1,Infected,C:\Windows\System32\IPHLPAPI.DLL                                                                                              , 0x7ffb240d0000 , 0x2d000   , 0x7ffb240fd000 , 0x6e557212
15180.1,Infected,C:\Program Files\Common Files\Microsoft Shared\Office16\mso30win32client.dll                                                  , 0x7ffac0930000 , 0xe0c000  , 0x7ffac173c000 , 0x66639605
15180.1,Infected,C:\Windows\System32\wevtapi.dll                                                                                               , 0x7ffb1ff90000 , 0x54000   , 0x7ffb1ffe4000 , 0xea0e5c2f
15180.1,Infected,C:\Windows\System32\MSVCP140_ATOMIC_WAIT.dll                                                                                  , 0x7ffb16ce0000 , 0x14000   , 0x7ffb16cf4000 , 0x69679699
15180.1,Infected,C:\Program Files\Common Files\Microsoft Shared\Office16\mso40uiwin32client.dll                                                , 0x7ffabf7c0000 , 0x1163000 , 0x7ffac0923000 , 0x66639676
15180.1,Infected,C:\Windows\WinSxS\amd64_microsoft.windows.gdiplus_6595b64144ccf1df_1.1.22621.3672_none_57feacb6ce14a323\GdiPlus.dll           , 0x7ffafb290000 , 0x1ba000  , 0x7ffafb44a000 , 0x1aaf409d
15180.1,Infected,C:\Program Files\Common Files\Microsoft Shared\Office16\mso50win32client.dll                                                  , 0x7ffb0b280000 , 0x11c000  , 0x7ffb0b39c000 , 0x663154f4
15180.1,Infected,C:\Program Files\Common Files\Microsoft Shared\Office16\mso98win32client.dll                                                  , 0x7ffabe010000 , 0x17b0000 , 0x7ffabf7c0000 , 0x6663976c
15180.1,Infected,C:\Windows\System32\httpapi.dll                                                                                               , 0x7ffb10560000 , 0x14000   , 0x7ffb10574000 , 0x8bf886e8
15180.1,Infected,C:\Windows\System32\propsys.dll                                                                                               , 0x7ffb1fe80000 , 0x101000  , 0x7ffb1ff81000 , 0xfd27f8c6
15180.1,Infected,C:\Windows\System32\wtsapi32.dll                                                                                              , 0x7ffb243d0000 , 0x14000   , 0x7ffb243e4000 , 0x1f99e550
15180.1,Infected,C:\Program Files\Common Files\Microsoft Shared\Office16\mso.dll                                                               , 0x7ffabb930000 , 0x24c1000 , 0x7ffabddf1000 , 0x66639a09
15180.1,Infected,C:\Windows\System32\bcryptPrimitives.dll                                                                                      , 0x7ffb25710000 , 0x7b000   , 0x7ffb2578b000 , 0xee775c51
15180.1,Infected,C:\Windows\System32\msi.dll                                                                                                   , 0x7ffb16480000 , 0x360000  , 0x7ffb167e0000 , 0x54c595d8
15180.1,Infected,C:\Windows\System32\shell32.dll                                                                                               , 0x7ffb26480000 , 0x85c000  , 0x7ffb26cdc000 , 0x8ec472d1
15180.1,Infected,C:\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.22621.3672_none_2713b9d173822955\comctl32.dll  , 0x7ffb14dc0000 , 0x293000  , 0x7ffb15053000 , 0x19bdab14
15180.1,Infected,C:\Windows\System32\windows.storage.dll                                                                                       , 0x7ffb23530000 , 0x8f7000  , 0x7ffb23e27000 , 0xf02ecac2
15180.1,Infected,C:\Windows\System32\WinTypes.dll                                                                                              , 0x7ffb233f0000 , 0x13f000  , 0x7ffb2352f000 , 0xfa0b256d
15180.1,Infected,C:\Windows\System32\shlwapi.dll                                                                                               , 0x7ffb26f60000 , 0x5e000   , 0x7ffb26fbe000 , 0x672b2c78
15180.1,Infected,C:\Windows\System32\profapi.dll                                                                                               , 0x7ffb25510000 , 0x21000   , 0x7ffb25531000 , 0x3f8e9009
15180.1,Infected,C:\Windows\System32\d2d1.dll                                                                                                  , 0x7ffb20f40000 , 0x5ee000  , 0x7ffb2152e000 , 0x25f2bd72
15180.1,Infected,C:\Windows\System32\uxtheme.dll                                                                                               , 0x7ffb22b60000 , 0xaa000   , 0x7ffb22c0a000 , 0x4eef6dc3
15180.1,Infected,C:\Windows\System32\msctf.dll                                                                                                 , 0x7ffb26d30000 , 0x153000  , 0x7ffb26e83000 , 0xa2326138
15180.1,Infected,C:\Windows\System32\winsta.dll                                                                                                , 0x7ffb25400000 , 0x66000   , 0x7ffb25466000 , 0x1911ca7e
15180.1,Infected,C:\Windows\System32\dxgi.dll                                                                                                  , 0x7ffb22e70000 , 0xf7000   , 0x7ffb22f67000 , 0x6d095044
15180.1,Infected,C:\Windows\System32\DXCore.dll                                                                                                , 0x7ffb22d40000 , 0x39000   , 0x7ffb22d79000 , 0xed36530a
15180.1,Infected,C:\Windows\System32\directxdatabasehelper.dll                                                                                 , 0x7ffb1f4a0000 , 0x49000   , 0x7ffb1f4e9000 , 0xa629a812
15180.1,Infected,C:\Windows\System32\kernel.appcore.dll                                                                                        , 0x7ffb24610000 , 0x18000   , 0x7ffb24628000 , 0x8aca7e42
15180.1,Infected,C:\Windows\System32\version.dll                                                                                               , 0x7ffb1ade0000 , 0xa000    , 0x7ffb1adea000 , 0x90a1b58a
15180.1,Infected,C:\Windows\System32\dwmapi.dll                                                                                                , 0x7ffb22f80000 , 0x2b000   , 0x7ffb22fab000 , 0xcf3c44bb
15180.1,Infected,C:\Windows\System32\DWrite.dll                                                                                                , 0x7ffb20cc0000 , 0x273000  , 0x7ffb20f33000 , 0xb5a7a660
15180.1,Infected,C:\Windows\System32\TextShaping.dll                                                                                           , 0x7ffb13ec0000 , 0xb0000   , 0x7ffb13f70000 , 0xcd5f7ea9
15180.1,Infected,C:\Windows\System32\d3d11.dll                                                                                                 , 0x7ffb21530000 , 0x257000  , 0x7ffb21787000 , 0x4ac6f2bf
15180.1,Infected,C:\Windows\System32\clbcatq.dll                                                                                               , 0x7ffb27290000 , 0xb0000   , 0x7ffb27340000 , 0x8bfd4b9e
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\OART.DLL                                                                      , 0x7ffac20a0000 , 0xf96000  , 0x7ffac3036000 , 0x666396d9
15180.1,Infected,C:\Windows\System32\secur32.dll                                                                                               , 0x7ffb243f0000 , 0xc000    , 0x7ffb243fc000 , 0x52821b05
15180.1,Infected,C:\Windows\System32\sspicli.dll                                                                                               , 0x7ffb24870000 , 0x4c000   , 0x7ffb248bc000 , 0xda9f53a1
15180.1,Infected,C:\Windows\System32\twinapi.appcore.dll                                                                                       , 0x7ffb1c140000 , 0x28a000  , 0x7ffb1c3ca000 , 0x646c8e47
15180.1,Infected,C:\Windows\System32\netprofm.dll                                                                                              , 0x7ffb22750000 , 0x78000   , 0x7ffb227c8000 , 0x99bdcf59
15180.1,Infected,C:\Windows\System32\npmproxy.dll                                                                                              , 0x7ffb1f580000 , 0x18000   , 0x7ffb1f598000 , 0x381afe8b
15180.1,Infected,C:\Windows\System32\normaliz.dll                                                                                              , 0x7ffb27740000 , 0x8000    , 0x7ffb27748000 , 0xcb4673f4
15180.1,Infected,C:\Windows\System32\mscoree.dll                                                                                               , 0x7ffb01380000 , 0x6b000   , 0x7ffb013eb000 , 0x8cf9cdfa
15180.1,Infected,C:\Windows\System32\webservices.dll                                                                                           , 0x7ffb17960000 , 0x162000  , 0x7ffb17ac2000 , 0x2b01bdbf
15180.1,Infected,C:\Windows\Microsoft.NET\Framework64\v4.0.30319\mscoreei.dll                                                                  , 0x7ffb00b20000 , 0x9b000   , 0x7ffb00bbb000 , 0x62a12d13
15180.1,Infected,C:\Windows\System32\d3d10warp.dll                                                                                             , 0x7ffb1d800000 , 0x711000  , 0x7ffb1df11000 , 0xfc469810
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\MSOARIA.DLL                                                                   , 0x7ffb0b140000 , 0x131000  , 0x7ffb0b271000 , 0x6631551b
15180.1,Infected,C:\Windows\System32\CoreMessaging.dll                                                                                         , 0x7ffb220f0000 , 0x133000  , 0x7ffb22223000 , 0x41404c38
15180.1,Infected,C:\Windows\System32\Windows.Security.Authentication.Web.Core.dll                                                              , 0x7ffb0b9c0000 , 0x14b000  , 0x7ffb0bb0b000 , 0xeb4dda5e
15180.1,Infected,C:\Windows\System32\dcomp.dll                                                                                                 , 0x7ffb21790000 , 0x254000  , 0x7ffb219e4000 , 0xb5267e9e
15180.1,Infected,C:\Windows\System32\iertutil.dll                                                                                              , 0x7ffb18540000 , 0x2be000  , 0x7ffb187fe000 , 0x3e9e835d
15180.1,Infected,C:\Windows\System32\msasn1.dll                                                                                                , 0x7ffb25180000 , 0x12000   , 0x7ffb25192000 , 0x03d0f351
15180.1,Infected,C:\Windows\System32\CRYPTBASE.DLL                                                                                             , 0x7ffb24ce0000 , 0xc000    , 0x7ffb24cec000 , 0xf6072bfa
15180.1,Infected,C:\Windows\System32\OneCoreCommonProxyStub.dll                                                                                , 0x7ffb11310000 , 0xab000   , 0x7ffb113bb000 , 0xb32be4b1
15180.1,Infected,C:\Windows\System32\vaultcli.dll                                                                                              , 0x7ffb0acc0000 , 0x5a000   , 0x7ffb0ad1a000 , 0x4716ef80
15180.1,Infected,C:\Windows\System32\wbem\wbemprox.dll                                                                                         , 0x7ffb171b0000 , 0x10000   , 0x7ffb171c0000 , 0xab0380b7
15180.1,Infected,C:\Windows\System32\wbemcomn.dll                                                                                              , 0x7ffb183d0000 , 0x80000   , 0x7ffb18450000 , 0x3b66e0f9
15180.1,Infected,C:\Windows\System32\Windows.Web.dll                                                                                           , 0x7ffb114e0000 , 0xc6000   , 0x7ffb115a6000 , 0xbb1f093b
15180.1,Infected,C:\Windows\System32\wbem\wbemsvc.dll                                                                                          , 0x7ffb17110000 , 0x14000   , 0x7ffb17124000 , 0x705ce899
15180.1,Infected,C:\Windows\System32\userenv.dll                                                                                               , 0x7ffb24b80000 , 0x28000   , 0x7ffb24ba8000 , 0x29678987
15180.1,Infected,C:\Windows\System32\wbem\fastprox.dll                                                                                         , 0x7ffb14430000 , 0xf8000   , 0x7ffb14528000 , 0x677b4329
15180.1,Infected,C:\Windows\System32\dpapi.dll                                                                                                 , 0x7ffb25240000 , 0xa000    , 0x7ffb2524a000 , 0xc28736a9
15180.1,Infected,C:\Windows\System32\amsi.dll                                                                                                  , 0x7ffb12820000 , 0x1d000   , 0x7ffb1283d000 , 0x1fb05bef
15180.1,Infected,C:\ProgramData\Microsoft\Windows Defender\Platform\4.18.24050.7-0\MpOAV.dll                                                   , 0x7ffb12740000 , 0x81000   , 0x7ffb127c1000 , 0x420e4627
15180.1,Infected,C:\Windows\System32\MicrosoftAccountWAMExtension.dll                                                                          , 0x7ffaded30000 , 0x8f000   , 0x7ffadedbf000 , 0x1b42fc07
15180.1,Infected,C:\Windows\System32\urlmon.dll                                                                                                , 0x7ffb188d0000 , 0x1f0000  , 0x7ffb18ac0000 , 0x7d529f5c
15180.1,Infected,C:\Windows\System32\srvcli.dll                                                                                                , 0x7ffb18800000 , 0x28000   , 0x7ffb18828000 , 0xcb291c48
15180.1,Infected,C:\Windows\System32\netutils.dll                                                                                              , 0x7ffb24050000 , 0xc000    , 0x7ffb2405c000 , 0xeeaa3672
15180.1,Infected,C:\Windows\System32\usermgrcli.dll                                                                                            , 0x7ffb225e0000 , 0x17000   , 0x7ffb225f7000 , 0xceb3ac22
15180.1,Infected,C:\Windows\System32\xmllite.dll                                                                                               , 0x7ffb1f820000 , 0x37000   , 0x7ffb1f857000 , 0x5f16f639
15180.1,Infected,C:\Windows\System32\Windows.UI.dll                                                                                            , 0x7ffb168f0000 , 0x175000  , 0x7ffb16a65000 , 0xcfe407d1
15180.1,Infected,C:\Windows\System32\Windows.UI.Immersive.dll                                                                                  , 0x7ffb14b80000 , 0x175000  , 0x7ffb14cf5000 , 0x8bc16722
15180.1,Infected,C:\Windows\System32\sppc.dll                                                                                                  , 0x7ffb19e20000 , 0x26000   , 0x7ffb19e46000 , 0xd38365d2
15180.1,Infected,C:\Windows\System32\wininet.dll                                                                                               , 0x7ffb18bc0000 , 0x4f4000  , 0x7ffb190b4000 , 0xe8e2e86d
15180.1,Infected,C:\Windows\System32\textinputframework.dll                                                                                    , 0x7ffb1c5e0000 , 0x14d000  , 0x7ffb1c72d000 , 0x3eeb07de
15180.1,Infected,C:\Windows\System32\ws2_32.dll                                                                                                , 0x7ffb281f0000 , 0x71000   , 0x7ffb28261000 , 0xe911ea68
15180.1,Infected,C:\Windows\System32\ondemandconnroutehelper.dll                                                                               , 0x7ffb11110000 , 0x17000   , 0x7ffb11127000 , 0xb812c805
15180.1,Infected,C:\Windows\System32\mswsock.dll                                                                                               , 0x7ffb24a80000 , 0x69000   , 0x7ffb24ae9000 , 0x22162918
15180.1,Infected,C:\Windows\System32\winhttp.dll                                                                                               , 0x7ffb20390000 , 0x136000  , 0x7ffb204c6000 , 0xdbf79ba2
15180.1,Infected,C:\Windows\System32\winnsi.dll                                                                                                , 0x7ffb22940000 , 0xd000    , 0x7ffb2294d000 , 0xcaf4ab3f
15180.1,Infected,C:\Windows\System32\nsi.dll                                                                                                   , 0x7ffb27250000 , 0x9000    , 0x7ffb27259000 , 0x5a7e5602
15180.1,Infected,C:\Windows\System32\wintrust.dll                                                                                              , 0x7ffb256a0000 , 0x6b000   , 0x7ffb2570b000 , 0x78db4731
15180.1,Infected,C:\Windows\System32\cryptsp.dll                                                                                               , 0x7ffb24cf0000 , 0x1b000   , 0x7ffb24d0b000 , 0xebaf0d75
15180.1,Infected,C:\Windows\System32\rsaenh.dll                                                                                                , 0x7ffb24570000 , 0x35000   , 0x7ffb245a5000 , 0x706ed8e9
15180.1,Infected,C:\Windows\System32\dnsapi.dll                                                                                                , 0x7ffb24100000 , 0xf8000   , 0x7ffb241f8000 , 0x08d128ba
15180.1,Infected,C:\Windows\System32\powrprof.dll                                                                                              , 0x7ffb254a0000 , 0x4d000   , 0x7ffb254ed000 , 0xeb1e08e2
15180.1,Infected,C:\Windows\System32\umpdc.dll                                                                                                 , 0x7ffb25480000 , 0x13000   , 0x7ffb25493000 , 0x84929b4c
15180.1,Infected,C:\Windows\System32\rasadhlp.dll                                                                                              , 0x7ffb1e260000 , 0xa000    , 0x7ffb1e26a000 , 0x9a6e599a
15180.1,Infected,C:\Windows\System32\FWPUCLNT.DLL                                                                                              , 0x7ffb1f650000 , 0x83000   , 0x7ffb1f6d3000 , 0x242c3586
15180.1,Infected,C:\Windows\System32\schannel.dll                                                                                              , 0x7ffb24470000 , 0xa7000   , 0x7ffb24517000 , 0x9d83e115
15180.1,Infected,C:\Program Files\Microsoft Office\root\vfs\ProgramFilesCommonX64\Microsoft Shared\Office16\RICHED20.DLL                       , 0x7ffac6fb0000 , 0x340000  , 0x7ffac72f0000 , 0x66315459
15180.1,Infected,C:\Windows\System32\ncrypt.dll                                                                                                , 0x7ffb24e80000 , 0x2e000   , 0x7ffb24eae000 , 0xd9271a72
15180.1,Infected,C:\Windows\System32\ntasn1.dll                                                                                                , 0x7ffb24e40000 , 0x37000   , 0x7ffb24e77000 , 0x6acdc5bd
15180.1,Infected,C:\Windows\System32\imagehlp.dll                                                                                              , 0x7ffb27c90000 , 0x1f000   , 0x7ffb27caf000 , 0x84fcf073
15180.1,Infected,C:\Windows\System32\ncryptsslp.dll                                                                                            , 0x7ffb10ae0000 , 0x27000   , 0x7ffb10b07000 , 0x162f7459
15180.1,Infected,C:\Windows\System32\cryptnet.dll                                                                                              , 0x7ffb0fb40000 , 0x32000   , 0x7ffb0fb72000 , 0x7daac69f
15180.1,Infected,C:\Windows\System32\dhcpcsvc6.DLL                                                                                             , 0x7ffb20220000 , 0x19000   , 0x7ffb20239000 , 0xb9b8c33f
15180.1,Infected,C:\Windows\System32\dhcpcsvc.dll                                                                                              , 0x7ffb20160000 , 0x1f000   , 0x7ffb2017f000 , 0x14916bb9
15180.1,Infected,C:\Windows\System32\gpapi.dll                                                                                                 , 0x7ffb24b10000 , 0x26000   , 0x7ffb24b36000 , 0x3469042c
15180.1,Infected,C:\Windows\System32\webio.dll                                                                                                 , 0x7ffb10c00000 , 0xb6000   , 0x7ffb10cb6000 , 0xc7eef1a5
15180.1,Infected,C:\Program Files\Common Files\Microsoft Shared\Office16\aitrx.dll                                                             , 0x7ffafbd50000 , 0xfa000   , 0x7ffafbe4a000 , 0x661d1854
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\GFX.DLL                                                                       , 0x7ffabaf80000 , 0x5a2000  , 0x7ffabb522000 , 0x6631565e
15180.1,Infected,C:\Windows\System32\msimg32.dll                                                                                               , 0x7ffb17b00000 , 0x7000    , 0x7ffb17b07000 , 0xcba9bbea
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\IGX.DLL                                                                       , 0x7ffaba4f0000 , 0xa8f000  , 0x7ffabaf7f000 , 0x663154e5
15180.1,Infected,C:\Windows\System32\Windows.Energy.dll                                                                                        , 0x7ffb04cf0000 , 0x31000   , 0x7ffb04d21000 , 0x9aeba465
15180.1,Infected,C:\Windows\System32\wuceffects.dll                                                                                            , 0x7ffb1caa0000 , 0x4f000   , 0x7ffb1caef000 , 0xbaba993d
15180.1,Infected,C:\Windows\System32\windowscodecs.dll                                                                                         , 0x7ffb22950000 , 0x1b0000  , 0x7ffb22b00000 , 0xc2ae0672
15180.1,Infected,C:\Windows\System32\Windows.Globalization.dll                                                                                 , 0x7ffb135d0000 , 0x1bb000  , 0x7ffb1378b000 , 0x122f671b
15180.1,Infected,C:\Windows\System32\globinputhost.dll                                                                                         , 0x7ffb17280000 , 0x29000   , 0x7ffb172a9000 , 0x5a9dd194
15180.1,Infected,C:\Windows\System32\Bcp47Langs.dll                                                                                            , 0x7ffb1b4f0000 , 0x60000   , 0x7ffb1b550000 , 0x9d10db80
15180.1,Infected,C:\Program Files\Common Files\Microsoft Shared\Office16\MSPTLS.DLL                                                            , 0x7ffada490000 , 0x1af000  , 0x7ffada63f000 , 0x65df60fe
15180.1,Infected,C:\Windows\System32\explorerframe.dll                                                                                         , 0x7ffb073b0000 , 0x2a4000  , 0x7ffb07654000 , 0xb62ec68d
15180.1,Infected,C:\Windows\System32\mlang.dll                                                                                                 , 0x7ffafb240000 , 0x42000   , 0x7ffafb282000 , 0xe847a942
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\MSOHEV.DLL                                                                    , 0x7ffb18220000 , 0x9e000   , 0x7ffb182be000 , 0x66315491
15180.1,Infected,C:\Windows\System32\HvsiManagementApi.dll                                                                                     , 0x7ffb0e550000 , 0x24000   , 0x7ffb0e574000 , 0xd79a56c3
15180.1,Infected,C:\Windows\System32\WindowsDefenderApplicationGuardCSP.dll                                                                    , 0x7ffb0e490000 , 0x2e000   , 0x7ffb0e4be000 , 0xe1f40b59
15180.1,Infected,C:\Windows\System32\policymanager.dll                                                                                         , 0x7ffb20820000 , 0xa5000   , 0x7ffb208c5000 , 0xd1fc6a88
15180.1,Infected,C:\Windows\System32\msvcp110_win.dll                                                                                          , 0x7ffb206d0000 , 0x93000   , 0x7ffb20763000 , 0x3bcb53a2
15180.1,Infected,C:\Windows\System32\msxml6.dll                                                                                                , 0x7ffb08460000 , 0x285000  , 0x7ffb086e5000 , 0x176e1be3
15180.1,Infected,C:\Windows\System32\Wldap32.dll                                                                                               , 0x7ffb27170000 , 0x60000   , 0x7ffb271d0000 , 0xf84bee52
15180.1,Infected,C:\Windows\System32\logoncli.dll                                                                                              , 0x7ffb17ce0000 , 0x44000   , 0x7ffb17d24000 , 0xcab436c3
15180.1,Infected,C:\Windows\System32\Windows.Networking.Connectivity.dll                                                                       , 0x7ffb0eb10000 , 0xed000   , 0x7ffb0ebfd000 , 0xe807a80f
15180.1,Infected,C:\Windows\System32\Windows.Security.Authentication.OnlineId.dll                                                              , 0x7ffb0e670000 , 0xf1000   , 0x7ffb0e761000 , 0xd4da8a31
15180.1,Infected,C:\Windows\System32\OneCoreUAPCommonProxyStub.dll                                                                             , 0x7ffb1ba40000 , 0x62b000  , 0x7ffb1c06b000 , 0x1c5213a1
15180.1,Infected,C:\Windows\System32\ncryptprov.dll                                                                                            , 0x7ffb10350000 , 0x6a000   , 0x7ffb103ba000 , 0x529e02c0
15180.1,Infected,C:\Windows\System32\sxs.dll                                                                                                   , 0x7ffb25350000 , 0xa3000   , 0x7ffb253f3000 , 0x7afbeca6
15180.1,Infected,C:\Program Files\Microsoft Office\root\Office16\osfshared.dll                                                                 , 0x7ffadea30000 , 0xdd000   , 0x7ffadeb0d000 , 0x66315469
15180.1,Infected,C:\Windows\System32\appresolver.dll                                                                                           , 0x7ffb096a0000 , 0x9f000   , 0x7ffb0973f000 , 0x94060f0e
15180.1,Infected,C:\Windows\System32\linkinfo.dll                                                                                              , 0x7ffb0bb70000 , 0xd000    , 0x7ffb0bb7d000 , 0x3c3a82f2
15180.1,Infected,C:\Windows\System32\cfgmgr32.dll                                                                                              , 0x7ffb251a0000 , 0x4e000   , 0x7ffb251ee000 , 0x0b33d799
15180.1,Infected,C:\Windows\System32\Windows.FileExplorer.Common.dll                                                                           , 0x7ffb120c0000 , 0xae000   , 0x7ffb1216e000 , 0x6210669c
15180.1,Infected,C:\Windows\System32\NetworkExplorer.dll                                                                                       , 0x7ffb08db0000 , 0x1a000   , 0x7ffb08dca000 , 0x2abfceda
15180.1,Infected,C:\Windows\System32\ntshrui.dll                                                                                               , 0x7ffb06960000 , 0x99000   , 0x7ffb069f9000 , 0x4bd21b34
