PID,Type,VA Start,RVA,Size
7876.1,Infected,0x7ffb1af90000 , 0x1cfc7edb , 0x1000
7876.1,Infected,0x7ffb1af91000 , 0x1cfc8edb , 0x1c000
7876.1,Infected,0x7ffb1afad000 , 0x1cfe4edb , 0xa000
7876.1,Infected,0x7ffb1afb7000 , 0x1cfeeedb , 0x3000
7876.1,Infected,0x7ffb1afba000 , 0x1cff1edb , 0xa000
7876.1,Infected,0x7ffb1ed20000 , 0x1cffbedb , 0x1000
7876.1,Infected,0x7ffb1ed21000 , 0x1cffcedb , 0x2000
7876.1,Infected,0x7ffb1ed23000 , 0x1cffeedb , 0x2000
7876.1,Infected,0x7ffb1ed25000 , 0x1d000edb , 0x1000
7876.1,Infected,0x7ffb1ed26000 , 0x1d001edb , 0x5000
7876.1,Infected,0x7ffb1f3d0000 , 0x1d006edb , 0x1000
7876.1,Infected,0x7ffb1f3d1000 , 0x1d007edb , 0x71000
7876.1,Infected,0x7ffb1f442000 , 0x1d078edb , 0x1000
7876.1,Infected,0x7ffb1f443000 , 0x1d079edb , 0x1b000
7876.1,Infected,0x7ffb1f45e000 , 0x1d094edb , 0x2000
7876.1,Infected,0x7ffb1f460000 , 0x1d096edb , 0x9000
7876.1,Infected,0x7ffb1f469000 , 0x1d09fedb , 0x1000
7876.1,Infected,0x7ffb1f46a000 , 0x1d0a0edb , 0x3000
7876.1,Infected,0x7ffb1f4a0000 , 0x1d0a3edb , 0x1000
7876.1,Infected,0x7ffb1f4a1000 , 0x1d0a4edb , 0x30000
7876.1,Infected,0x7ffb1f4d1000 , 0x1d0d4edb , 0x10000
7876.1,Infected,0x7ffb1f4e1000 , 0x1d0e4edb , 0x2000
7876.1,Infected,0x7ffb1f4e3000 , 0x1d0e6edb , 0x6000
7876.1,Infected,0x7ffb1fe80000 , 0x1d0ecedb , 0x1000
7876.1,Infected,0x7ffb1fe81000 , 0x1d0ededb , 0xa9000
7876.1,Infected,0x7ffb1ff2a000 , 0x1d196edb , 0x44000
7876.1,Infected,0x7ffb1ff6e000 , 0x1d1daedb , 0x2000
7876.1,Infected,0x7ffb1ff70000 , 0x1d1dcedb , 0x11000
7876.1,Infected,0x7ffb20010000 , 0x1d1ededb , 0x1000
7876.1,Infected,0x7ffb20011000 , 0x1d1eeedb , 0x8000
7876.1,Infected,0x7ffb20019000 , 0x1d1f6edb , 0x3000
7876.1,Infected,0x7ffb2001c000 , 0x1d1f9edb , 0x1000
7876.1,Infected,0x7ffb2001d000 , 0x1d1faedb , 0x4000
7876.1,Infected,0x7ffb20160000 , 0x1d1feedb , 0x1000
7876.1,Infected,0x7ffb20161000 , 0x1d1ffedb , 0x11000
7876.1,Infected,0x7ffb20172000 , 0x1d210edb , 0x8000
7876.1,Infected,0x7ffb2017a000 , 0x1d218edb , 0x1000
7876.1,Infected,0x7ffb2017b000 , 0x1d219edb , 0x4000
7876.1,Infected,0x7ffb20220000 , 0x1d21dedb , 0x1000
7876.1,Infected,0x7ffb20221000 , 0x1d21eedb , 0x7000
7876.1,Infected,0x7ffb20228000 , 0x1d225edb , 0x4000
7876.1,Infected,0x7ffb2022c000 , 0x1d229edb , 0x1000
7876.1,Infected,0x7ffb2022d000 , 0x1d22aedb , 0xc000
7876.1,Infected,0x7ffb20390000 , 0x1d236edb , 0x1000
7876.1,Infected,0x7ffb20391000 , 0x1d237edb , 0xf0000
7876.1,Infected,0x7ffb20481000 , 0x1d327edb , 0x2b000
7876.1,Infected,0x7ffb204ac000 , 0x1d352edb , 0x3000
7876.1,Infected,0x7ffb204af000 , 0x1d355edb , 0x17000
7876.1,Infected,0x7ffb20cc0000 , 0x1d36cedb , 0x1000
7876.1,Infected,0x7ffb20cc1000 , 0x1d36dedb , 0x193000
7876.1,Infected,0x7ffb20e54000 , 0x1d500edb , 0xa1000
7876.1,Infected,0x7ffb20ef5000 , 0x1d5a1edb , 0x9000
7876.1,Infected,0x7ffb20efe000 , 0x1d5aaedb , 0x35000
7876.1,Infected,0x7ffb21530000 , 0x1d5dfedb , 0x1000
7876.1,Infected,0x7ffb21531000 , 0x1d5e0edb , 0x1c8000
7876.1,Infected,0x7ffb216f9000 , 0x1d7a8edb , 0x5e000
7876.1,Infected,0x7ffb21757000 , 0x1d806edb , 0x4000
7876.1,Infected,0x7ffb2175b000 , 0x1d80aedb , 0x2c000
7876.1,Infected,0x7ffb21f70000 , 0x1d836edb , 0x1000
7876.1,Infected,0x7ffb21f71000 , 0x1d837edb , 0x4000
7876.1,Infected,0x7ffb21f75000 , 0x1d83bedb , 0x2000
7876.1,Infected,0x7ffb21f77000 , 0x1d83dedb , 0x1000
7876.1,Infected,0x7ffb21f78000 , 0x1d83eedb , 0x3000
7876.1,Infected,0x7ffb22940000 , 0x1d841edb , 0x1000
7876.1,Infected,0x7ffb22941000 , 0x1d842edb , 0x4000
7876.1,Infected,0x7ffb22945000 , 0x1d846edb , 0x3000
7876.1,Infected,0x7ffb22948000 , 0x1d849edb , 0x1000
7876.1,Infected,0x7ffb22949000 , 0x1d84aedb , 0x4000
7876.1,Infected,0x7ffb22b60000 , 0x1d84eedb , 0x1000
7876.1,Infected,0x7ffb22b61000 , 0x1d84fedb , 0x68000
7876.1,Infected,0x7ffb22bc9000 , 0x1d8b7edb , 0x34000
7876.1,Infected,0x7ffb22bfd000 , 0x1d8ebedb , 0x3000
7876.1,Infected,0x7ffb22c00000 , 0x1d8eeedb , 0xa000
7876.1,Infected,0x7ffb22d40000 , 0x1d8f8edb , 0x1000
7876.1,Infected,0x7ffb22d41000 , 0x1d8f9edb , 0x22000
7876.1,Infected,0x7ffb22d63000 , 0x1d91bedb , 0xc000
7876.1,Infected,0x7ffb22d6f000 , 0x1d927edb , 0x4000
7876.1,Infected,0x7ffb22d73000 , 0x1d92bedb , 0x6000
7876.1,Infected,0x7ffb22e70000 , 0x1d931edb , 0x1000
7876.1,Infected,0x7ffb22e71000 , 0x1d932edb , 0x9f000
7876.1,Infected,0x7ffb22f10000 , 0x1d9d1edb , 0x2f000
7876.1,Infected,0x7ffb22f3f000 , 0x1da00edb , 0x4000
7876.1,Infected,0x7ffb22f43000 , 0x1da04edb , 0x24000
7876.1,Infected,0x7ffb22f80000 , 0x1da28edb , 0x1000
7876.1,Infected,0x7ffb22f81000 , 0x1da29edb , 0x16000
7876.1,Infected,0x7ffb22f97000 , 0x1da3fedb , 0x7000
7876.1,Infected,0x7ffb22f9e000 , 0x1da46edb , 0x4000
7876.1,Infected,0x7ffb22fa2000 , 0x1da4aedb , 0x9000
7876.1,Infected,0x7ffb23e30000 , 0x1da53edb , 0x1000
7876.1,Infected,0x7ffb23e31000 , 0x1da54edb , 0x6000
7876.1,Infected,0x7ffb23e37000 , 0x1da5aedb , 0x3000
7876.1,Infected,0x7ffb23e3a000 , 0x1da5dedb , 0x1000
7876.1,Infected,0x7ffb23e3b000 , 0x1da5eedb , 0x3000
7876.1,Infected,0x7ffb240d0000 , 0x1da61edb , 0x1000
7876.1,Infected,0x7ffb240d1000 , 0x1da62edb , 0x1e000
7876.1,Infected,0x7ffb240ef000 , 0x1da80edb , 0x8000
7876.1,Infected,0x7ffb240f7000 , 0x1da88edb , 0x1000
7876.1,Infected,0x7ffb240f8000 , 0x1da89edb , 0x5000
7876.1,Infected,0x7ffb24100000 , 0x1da8eedb , 0x1000
7876.1,Infected,0x7ffb24101000 , 0x1da8fedb , 0xb3000
7876.1,Infected,0x7ffb241b4000 , 0x1db42edb , 0x26000
7876.1,Infected,0x7ffb241da000 , 0x1db68edb , 0x2000
7876.1,Infected,0x7ffb241dc000 , 0x1db6aedb , 0x1c000
7876.1,Infected,0x7ffb243f0000 , 0x1db86edb , 0x1000
7876.1,Infected,0x7ffb243f1000 , 0x1db87edb , 0x3000
7876.1,Infected,0x7ffb243f4000 , 0x1db8aedb , 0x3000
7876.1,Infected,0x7ffb243f7000 , 0x1db8dedb , 0x1000
7876.1,Infected,0x7ffb243f8000 , 0x1db8eedb , 0x4000
7876.1,Infected,0x7ffb24570000 , 0x1db92edb , 0x1000
7876.1,Infected,0x7ffb24571000 , 0x1db93edb , 0x24000
7876.1,Infected,0x7ffb24595000 , 0x1dbb7edb , 0x8000
7876.1,Infected,0x7ffb2459d000 , 0x1dbbfedb , 0x1000
7876.1,Infected,0x7ffb2459e000 , 0x1dbc0edb , 0x7000
7876.1,Infected,0x7ffb24610000 , 0x1dbc7edb , 0x1000
7876.1,Infected,0x7ffb24611000 , 0x1dbc8edb , 0x9000
7876.1,Infected,0x7ffb2461a000 , 0x1dbd1edb , 0x9000
7876.1,Infected,0x7ffb24623000 , 0x1dbdaedb , 0x1000
7876.1,Infected,0x7ffb24624000 , 0x1dbdbedb , 0x4000
7876.1,Infected,0x7ffb24630000 , 0x1dbdfedb , 0x1000
7876.1,Infected,0x7ffb24631000 , 0x1dbe0edb , 0x24000
7876.1,Infected,0x7ffb24655000 , 0x1dc04edb , 0x8000
7876.1,Infected,0x7ffb2465d000 , 0x1dc0cedb , 0x2000
7876.1,Infected,0x7ffb2465f000 , 0x1dc0eedb , 0x5000
7876.1,Infected,0x7ffb24870000 , 0x1dc13edb , 0x1000
7876.1,Infected,0x7ffb24871000 , 0x1dc14edb , 0x26000
7876.1,Infected,0x7ffb24897000 , 0x1dc3aedb , 0x1c000
7876.1,Infected,0x7ffb248b3000 , 0x1dc56edb , 0x2000
7876.1,Infected,0x7ffb248b5000 , 0x1dc58edb , 0x7000
7876.1,Infected,0x7ffb24a80000 , 0x1dc5fedb , 0x1000
7876.1,Infected,0x7ffb24a81000 , 0x1dc60edb , 0x51000
7876.1,Infected,0x7ffb24ad2000 , 0x1dcb1edb , 0xf000
7876.1,Infected,0x7ffb24ae1000 , 0x1dcc0edb , 0x2000
7876.1,Infected,0x7ffb24ae3000 , 0x1dcc2edb , 0x6000
7876.1,Infected,0x7ffb24b10000 , 0x1dcc8edb , 0x1000
7876.1,Infected,0x7ffb24b11000 , 0x1dcc9edb , 0x13000
7876.1,Infected,0x7ffb24b24000 , 0x1dcdcedb , 0xc000
7876.1,Infected,0x7ffb24b30000 , 0x1dce8edb , 0x2000
7876.1,Infected,0x7ffb24b32000 , 0x1dceaedb , 0x4000
7876.1,Infected,0x7ffb24b80000 , 0x1dceeedb , 0x1000
7876.1,Infected,0x7ffb24b81000 , 0x1dcefedb , 0x16000
7876.1,Infected,0x7ffb24b97000 , 0x1dd05edb , 0x9000
7876.1,Infected,0x7ffb24ba0000 , 0x1dd0eedb , 0x1000
7876.1,Infected,0x7ffb24ba1000 , 0x1dd0fedb , 0x7000
7876.1,Infected,0x7ffb24ce0000 , 0x1dd16edb , 0x1000
7876.1,Infected,0x7ffb24ce1000 , 0x1dd17edb , 0x3000
7876.1,Infected,0x7ffb24ce4000 , 0x1dd1aedb , 0x3000
7876.1,Infected,0x7ffb24ce7000 , 0x1dd1dedb , 0x1000
7876.1,Infected,0x7ffb24ce8000 , 0x1dd1eedb , 0x4000
7876.1,Infected,0x7ffb24cf0000 , 0x1dd22edb , 0x1000
7876.1,Infected,0x7ffb24cf1000 , 0x1dd23edb , 0xe000
7876.1,Infected,0x7ffb24cff000 , 0x1dd31edb , 0x7000
7876.1,Infected,0x7ffb24d06000 , 0x1dd38edb , 0x1000
7876.1,Infected,0x7ffb24d07000 , 0x1dd39edb , 0x4000
7876.1,Infected,0x7ffb24e40000 , 0x1dd3dedb , 0x1000
7876.1,Infected,0x7ffb24e41000 , 0x1dd3eedb , 0x11000
7876.1,Infected,0x7ffb24e52000 , 0x1dd4fedb , 0x20000
7876.1,Infected,0x7ffb24e72000 , 0x1dd6fedb , 0x1000
7876.1,Infected,0x7ffb24e73000 , 0x1dd70edb , 0x4000
7876.1,Infected,0x7ffb24e80000 , 0x1dd74edb , 0x1000
7876.1,Infected,0x7ffb24e81000 , 0x1dd75edb , 0x1c000
7876.1,Infected,0x7ffb24e9d000 , 0x1dd91edb , 0x8000
7876.1,Infected,0x7ffb24ea5000 , 0x1dd99edb , 0x1000
7876.1,Infected,0x7ffb24ea6000 , 0x1dd9aedb , 0x8000
7876.1,Infected,0x7ffb25180000 , 0x1dda2edb , 0x1000
7876.1,Infected,0x7ffb25181000 , 0x1dda3edb , 0x9000
7876.1,Infected,0x7ffb2518a000 , 0x1ddacedb , 0x4000
7876.1,Infected,0x7ffb2518e000 , 0x1ddb0edb , 0x1000
7876.1,Infected,0x7ffb2518f000 , 0x1ddb1edb , 0x3000
7876.1,Infected,0x7ffb251a0000 , 0x1ddb4edb , 0x1000
7876.1,Infected,0x7ffb251a1000 , 0x1ddb5edb , 0x36000
7876.1,Infected,0x7ffb251d7000 , 0x1ddebedb , 0xe000
7876.1,Infected,0x7ffb251e5000 , 0x1ddf9edb , 0x2000
7876.1,Infected,0x7ffb251e7000 , 0x1ddfbedb , 0x7000
7876.1,Infected,0x7ffb251f0000 , 0x1de02edb , 0x1000
7876.1,Infected,0x7ffb251f1000 , 0x1de03edb , 0x1b000
7876.1,Infected,0x7ffb2520c000 , 0x1de1eedb , 0xa000
7876.1,Infected,0x7ffb25216000 , 0x1de28edb , 0x1000
7876.1,Infected,0x7ffb25217000 , 0x1de29edb , 0x5000
7876.1,Infected,0x7ffb25480000 , 0x1de2eedb , 0x1000
7876.1,Infected,0x7ffb25481000 , 0x1de2fedb , 0x9000
7876.1,Infected,0x7ffb2548a000 , 0x1de38edb , 0x4000
7876.1,Infected,0x7ffb2548e000 , 0x1de3cedb , 0x1000
7876.1,Infected,0x7ffb2548f000 , 0x1de3dedb , 0x4000
7876.1,Infected,0x7ffb254a0000 , 0x1de41edb , 0x1000
7876.1,Infected,0x7ffb254a1000 , 0x1de42edb , 0x13000
7876.1,Infected,0x7ffb254b4000 , 0x1de55edb , 0xb000
7876.1,Infected,0x7ffb254bf000 , 0x1de60edb , 0x1000
7876.1,Infected,0x7ffb254c0000 , 0x1de61edb , 0x2d000
7876.1,Infected,0x7ffb25510000 , 0x1de8eedb , 0x1000
7876.1,Infected,0x7ffb25511000 , 0x1de8fedb , 0x12000
7876.1,Infected,0x7ffb25523000 , 0x1dea1edb , 0x8000
7876.1,Infected,0x7ffb2552b000 , 0x1dea9edb , 0x1000
7876.1,Infected,0x7ffb2552c000 , 0x1deaaedb , 0x5000
7876.1,Infected,0x7ffb256a0000 , 0x1deafedb , 0x1000
7876.1,Infected,0x7ffb256a1000 , 0x1deb0edb , 0x4b000
7876.1,Infected,0x7ffb256ec000 , 0x1defbedb , 0x15000
7876.1,Infected,0x7ffb25701000 , 0x1df10edb , 0x2000
7876.1,Infected,0x7ffb25703000 , 0x1df12edb , 0x8000
7876.1,Infected,0x7ffb25710000 , 0x1df1aedb , 0x1000
7876.1,Infected,0x7ffb25711000 , 0x1df1bedb , 0x5c000
7876.1,Infected,0x7ffb2576d000 , 0x1df77edb , 0x18000
7876.1,Infected,0x7ffb25785000 , 0x1df8fedb , 0x1000
7876.1,Infected,0x7ffb25786000 , 0x1df90edb , 0x5000
7876.1,Infected,0x7ffb25790000 , 0x1df95edb , 0x1000
7876.1,Infected,0x7ffb25791000 , 0x1df96edb , 0x52000
7876.1,Infected,0x7ffb257e3000 , 0x1dfe8edb , 0x3b000
7876.1,Infected,0x7ffb2581e000 , 0x1e023edb , 0x1000
7876.1,Infected,0x7ffb2581f000 , 0x1e024edb , 0x3000
7876.1,Infected,0x7ffb25822000 , 0x1e027edb , 0x8000
7876.1,Infected,0x7ffb25830000 , 0x1e02fedb , 0x1000
7876.1,Infected,0x7ffb25831000 , 0x1e030edb , 0xc3000
7876.1,Infected,0x7ffb258f4000 , 0x1e0f3edb , 0x3b000
7876.1,Infected,0x7ffb2592f000 , 0x1e12eedb , 0x3000
7876.1,Infected,0x7ffb25932000 , 0x1e131edb , 0xf000
7876.1,Infected,0x7ffb25950000 , 0x1e140edb , 0x1000
7876.1,Infected,0x7ffb25951000 , 0x1e141edb , 0x116000
7876.1,Infected,0x7ffb25a67000 , 0x1e257edb , 0x37000
7876.1,Infected,0x7ffb25a9e000 , 0x1e28eedb , 0x7000
7876.1,Infected,0x7ffb25aa5000 , 0x1e295edb , 0x12000
7876.1,Infected,0x7ffb25ac0000 , 0x1e2a7edb , 0x1000
7876.1,Infected,0x7ffb25ac1000 , 0x1e2a8edb , 0x194000
7876.1,Infected,0x7ffb25c55000 , 0x1e43cedb , 0x1c5000
7876.1,Infected,0x7ffb25e1a000 , 0x1e601edb , 0x6000
7876.1,Infected,0x7ffb25e20000 , 0x1e607edb , 0x4c000
7876.1,Infected,0x7ffb25e70000 , 0x1e653edb , 0x1000
7876.1,Infected,0x7ffb25e71000 , 0x1e654edb , 0x1b000
7876.1,Infected,0x7ffb25e8c000 , 0x1e66fedb , 0x6000
7876.1,Infected,0x7ffb25e92000 , 0x1e675edb , 0x1000
7876.1,Infected,0x7ffb25e93000 , 0x1e676edb , 0x5000
7876.1,Infected,0x7ffb25ea0000 , 0x1e67bedb , 0x1000
7876.1,Infected,0x7ffb25ea1000 , 0x1e67cedb , 0xc000
7876.1,Infected,0x7ffb25ead000 , 0x1e688edb , 0x11000
7876.1,Infected,0x7ffb25ebe000 , 0x1e699edb , 0x1000
7876.1,Infected,0x7ffb25ebf000 , 0x1e69aedb , 0x7000
7876.1,Infected,0x7ffb25ed0000 , 0x1e6a1edb , 0x1000
7876.1,Infected,0x7ffb25ed1000 , 0x1e6a2edb , 0xa6000
7876.1,Infected,0x7ffb25f77000 , 0x1e748edb , 0x51000
7876.1,Infected,0x7ffb25fc8000 , 0x1e799edb , 0x5000
7876.1,Infected,0x7ffb25fcd000 , 0x1e79eedb , 0x1c000
7876.1,Infected,0x7ffb26000000 , 0x1e7baedb , 0x1000
7876.1,Infected,0x7ffb26001000 , 0x1e7bbedb , 0xdf000
7876.1,Infected,0x7ffb260e0000 , 0x1e89aedb , 0x38000
7876.1,Infected,0x7ffb26118000 , 0x1e8d2edb , 0x2000
7876.1,Infected,0x7ffb2611a000 , 0x1e8d4edb , 0x35a000
7876.1,Infected,0x7ffb26480000 , 0x1ec2eedb , 0x1000
7876.1,Infected,0x7ffb26481000 , 0x1ec2fedb , 0x689000
7876.1,Infected,0x7ffb26b0a000 , 0x1f2b8edb , 0x15c000
7876.1,Infected,0x7ffb26c66000 , 0x1f414edb , 0xa000
7876.1,Infected,0x7ffb26c70000 , 0x1f41eedb , 0x6c000
7876.1,Infected,0x7ffb26ce0000 , 0x1f48aedb , 0x1000
7876.1,Infected,0x7ffb26ce1000 , 0x1f48bedb , 0x1f000
7876.1,Infected,0x7ffb26d00000 , 0x1f4aaedb , 0x7000
7876.1,Infected,0x7ffb26d07000 , 0x1f4b1edb , 0x1000
7876.1,Infected,0x7ffb26d08000 , 0x1f4b2edb , 0x9000
7876.1,Infected,0x7ffb26eb0000 , 0x1f4bbedb , 0x1000
7876.1,Infected,0x7ffb26eb1000 , 0x1f4bcedb , 0x71000
7876.1,Infected,0x7ffb26f22000 , 0x1f52dedb , 0x2a000
7876.1,Infected,0x7ffb26f4c000 , 0x1f557edb , 0x1000
7876.1,Infected,0x7ffb26f4d000 , 0x1f558edb , 0x2000
7876.1,Infected,0x7ffb26f4f000 , 0x1f55aedb , 0x1000
7876.1,Infected,0x7ffb26f50000 , 0x1f55bedb , 0xa000
7876.1,Infected,0x7ffb26f60000 , 0x1f565edb , 0x1000
7876.1,Infected,0x7ffb26f61000 , 0x1f566edb , 0x34000
7876.1,Infected,0x7ffb26f95000 , 0x1f59aedb , 0x21000
7876.1,Infected,0x7ffb26fb6000 , 0x1f5bbedb , 0x2000
7876.1,Infected,0x7ffb26fb8000 , 0x1f5bdedb , 0x6000
7876.1,Infected,0x7ffb26fc0000 , 0x1f5c3edb , 0x1000
7876.1,Infected,0x7ffb26fc1000 , 0x1f5c4edb , 0xe2000
7876.1,Infected,0x7ffb270a3000 , 0x1f6a6edb , 0x34000
7876.1,Infected,0x7ffb270d7000 , 0x1f6daedb , 0x3000
7876.1,Infected,0x7ffb270da000 , 0x1f6ddedb , 0x8b000
7876.1,Infected,0x7ffb27250000 , 0x1f768edb , 0x1000
7876.1,Infected,0x7ffb27251000 , 0x1f769edb , 0x2000
7876.1,Infected,0x7ffb27253000 , 0x1f76bedb , 0x2000
7876.1,Infected,0x7ffb27255000 , 0x1f76dedb , 0x1000
7876.1,Infected,0x7ffb27256000 , 0x1f76eedb , 0x3000
7876.1,Infected,0x7ffb27260000 , 0x1f771edb , 0x1000
7876.1,Infected,0x7ffb27261000 , 0x1f772edb , 0xe000
7876.1,Infected,0x7ffb2726f000 , 0x1f780edb , 0x14000
7876.1,Infected,0x7ffb27283000 , 0x1f794edb , 0x1000
7876.1,Infected,0x7ffb27284000 , 0x1f795edb , 0x5000
7876.1,Infected,0x7ffb27290000 , 0x1f79aedb , 0x1000
7876.1,Infected,0x7ffb27291000 , 0x1f79bedb , 0x73000
7876.1,Infected,0x7ffb27304000 , 0x1f80eedb , 0x2c000
7876.1,Infected,0x7ffb27330000 , 0x1f83aedb , 0x6000
7876.1,Infected,0x7ffb27336000 , 0x1f840edb , 0xa000
7876.1,Infected,0x7ffb27440000 , 0x1f84aedb , 0x1000
7876.1,Infected,0x7ffb27441000 , 0x1f84bedb , 0x81000
7876.1,Infected,0x7ffb274c2000 , 0x1f8ccedb , 0x37000
7876.1,Infected,0x7ffb274f9000 , 0x1f903edb , 0x2000
7876.1,Infected,0x7ffb274fb000 , 0x1f905edb , 0x9000
7876.1,Infected,0x7ffb27560000 , 0x1f90eedb , 0x1000
7876.1,Infected,0x7ffb27561000 , 0x1f90fedb , 0x6b000
7876.1,Infected,0x7ffb275cc000 , 0x1f97aedb , 0x38000
7876.1,Infected,0x7ffb27604000 , 0x1f9b2edb , 0x1000
7876.1,Infected,0x7ffb27605000 , 0x1f9b3edb , 0x1000
7876.1,Infected,0x7ffb27606000 , 0x1f9b4edb , 0x3000
7876.1,Infected,0x7ffb27609000 , 0x1f9b7edb , 0x9000
7876.1,Infected,0x7ffb27620000 , 0x1f9c0edb , 0x1000
7876.1,Infected,0x7ffb27621000 , 0x1f9c1edb , 0xd5000
7876.1,Infected,0x7ffb276f6000 , 0x1fa96edb , 0x29000
7876.1,Infected,0x7ffb2771f000 , 0x1fabfedb , 0x2000
7876.1,Infected,0x7ffb27721000 , 0x1fac1edb , 0x14000
7876.1,Infected,0x7ffb27910000 , 0x1fad5edb , 0x1000
7876.1,Infected,0x7ffb27911000 , 0x1fad6edb , 0x95000
7876.1,Infected,0x7ffb279a6000 , 0x1fb6bedb , 0x23000
7876.1,Infected,0x7ffb279c9000 , 0x1fb8eedb , 0x2000
7876.1,Infected,0x7ffb279cb000 , 0x1fb90edb , 0xf3000
7876.1,Infected,0x7ffb27ac0000 , 0x1fc83edb , 0x1000
7876.1,Infected,0x7ffb27ac1000 , 0x1fc84edb , 0x9e000
7876.1,Infected,0x7ffb27b5f000 , 0x1fd22edb , 0x26000
7876.1,Infected,0x7ffb27b85000 , 0x1fd48edb , 0x3000
7876.1,Infected,0x7ffb27b88000 , 0x1fd4bedb , 0xf000
7876.1,Infected,0x7ffb27c90000 , 0x1fd5aedb , 0x1000
7876.1,Infected,0x7ffb27c91000 , 0x1fd5bedb , 0xc000
7876.1,Infected,0x7ffb27c9d000 , 0x1fd67edb , 0x8000
7876.1,Infected,0x7ffb27ca5000 , 0x1fd6fedb , 0x2000
7876.1,Infected,0x7ffb27ca7000 , 0x1fd71edb , 0x8000
7876.1,Infected,0x7ffb27cb0000 , 0x1fd79edb , 0x1000
7876.1,Infected,0x7ffb27cb1000 , 0x1fd7aedb , 0x26b000
7876.1,Infected,0x7ffb27f1c000 , 0x1ffe5edb , 0xc7000
7876.1,Infected,0x7ffb27fe3000 , 0x200acedb , 0x6000
7876.1,Infected,0x7ffb27fe9000 , 0x200b2edb , 0x4f000
7876.1,Infected,0x7ffb28040000 , 0x20101edb , 0x1000
7876.1,Infected,0x7ffb28041000 , 0x20102edb , 0xa8000
7876.1,Infected,0x7ffb280e9000 , 0x201aaedb , 0x37000
7876.1,Infected,0x7ffb28120000 , 0x201e1edb , 0x2000
7876.1,Infected,0x7ffb28122000 , 0x201e3edb , 0x12000
7876.1,Infected,0x7ffb28140000 , 0x201f5edb , 0x1000
7876.1,Infected,0x7ffb28141000 , 0x201f6edb , 0x7c000
7876.1,Infected,0x7ffb281bd000 , 0x20272edb , 0x1b000
7876.1,Infected,0x7ffb281d8000 , 0x2028dedb , 0x3000
7876.1,Infected,0x7ffb281db000 , 0x20290edb , 0x2000
7876.1,Infected,0x7ffb281dd000 , 0x20292edb , 0x3000
7876.1,Infected,0x7ffb281e0000 , 0x20295edb , 0x7000
7876.1,Infected,0x7ffb281f0000 , 0x2029cedb , 0x1000
7876.1,Infected,0x7ffb281f1000 , 0x2029dedb , 0x47000
7876.1,Infected,0x7ffb28238000 , 0x202e4edb , 0xe000
7876.1,Infected,0x7ffb28246000 , 0x202f2edb , 0x1000
7876.1,Infected,0x7ffb28247000 , 0x202f3edb , 0x1a000
7876.1,Infected,0x7ffb282a0000 , 0x2030dedb , 0x1000
7876.1,Infected,0x7ffb282b0000 , 0x2030eedb , 0x1000
7876.1,Infected,0x7ffb282b1000 , 0x2030fedb , 0x131000
7876.1,Infected,0x7ffb283e2000 , 0x20440edb , 0x4e000
7876.1,Infected,0x7ffb28430000 , 0x2048eedb , 0x1000
7876.1,Infected,0x7ffb28431000 , 0x2048fedb , 0x2000
7876.1,Infected,0x7ffb28433000 , 0x20491edb , 0x9000
7876.1,Infected,0x7ffb2843c000 , 0x2049aedb , 0x8b000
8036,Infected,0x7ffe0000     , 0x121dc    , 0x1000
8036,Infected,0x7ffe6000     , 0x131dc    , 0x1000
8036,Infected,0x14e6bcb000   , 0x141dc    , 0x5000
8036,Infected,0x14e6d0e000   , 0x191dc    , 0x3000
8036,Infected,0x14e6d19000   , 0x1c1dc    , 0x2000
8036,Infected,0x14e6d1f000   , 0x1e1dc    , 0x2000
8036,Infected,0x14e6d23000   , 0x201dc    , 0x2000
8036,Infected,0x14e6d27000   , 0x221dc    , 0x2000
8036,Infected,0x14e6d33000   , 0x241dc    , 0x2000
8036,Infected,0x14e6d37000   , 0x261dc    , 0x4000
8036,Infected,0x14e6d45000   , 0x2a1dc    , 0x2000
8036,Infected,0x14e6d5f000   , 0x2c1dc    , 0x2000
8036,Infected,0x14e6d75000   , 0x2e1dc    , 0x2000
8036,Infected,0x14e6d79000   , 0x301dc    , 0x2000
8036,Infected,0x14e6eff000   , 0x321dc    , 0x1000
8036,Infected,0x14e6fff000   , 0x331dc    , 0x1000
8036,Infected,0x14e70fd000   , 0x341dc    , 0x3000
8036,Infected,0x14e72fe000   , 0x371dc    , 0x2000
8036,Infected,0x14e75e6000   , 0x391dc    , 0x1a000
8036,Infected,0x14e76fd000   , 0x531dc    , 0x3000
8036,Infected,0x14e77fd000   , 0x561dc    , 0x3000
8036,Infected,0x14e7efe000   , 0x591dc    , 0x2000
8036,Infected,0x14e7ffd000   , 0x5b1dc    , 0x3000
8036,Infected,0x14e80fe000   , 0x5e1dc    , 0x2000
8036,Infected,0x14e86fa000   , 0x601dc    , 0x6000
8036,Infected,0x16ed73b0000  , 0x661dc    , 0x10000
8036,Infected,0x16ed73c0000  , 0x761dc    , 0x3000
8036,Infected,0x16ed73d0000  , 0x791dc    , 0x1f000
8036,Infected,0x16ed73f0000  , 0x981dc    , 0x4000
8036,Infected,0x16ed7400000  , 0x9c1dc    , 0x2000
8036,Infected,0x16ed7410000  , 0x9e1dc    , 0x1000
8036,Infected,0x16ed7420000  , 0x9f1dc    , 0x11000
8036,Infected,0x16ed7440000  , 0xb01dc    , 0x11000
8036,Infected,0x16ed7460000  , 0xc11dc    , 0x3000
